Player id,name,sex,dob,height,weight,sport,gold,silver,bronze,coach,country,Broadcasting Services
785539303,Bashir Asgari Babajanzadeh Darzi,male,8/20/1989,1.88,130,wrestling,0,0,0,basco,,
418800406,Bassel Alrayes,male,3/4/1979,1.8,95,handball,0,0,0,,,
366413893,Bassem Hassan Mohammed,male,5/31/1987,1.77,78,equestrian,0,0,0,,,
670680423,Basten Caerts,male,10/27/1997,1.85,85,aquatics,0,0,0,,,
735742491,Bastian Steger,male,3/19/1981,1.7,65,table tennis,0,0,1,,,
231798489,Bastien Auzeil,male,10/22/1989,1.95,89,athletics,0,0,0,,,
795525665,Battsetseg Soronzonbold,female,5/3/1990,1.7,67,wrestling,0,0,0,,,
409808283,Batuhan Gozgec,male,12/20/1990,1.72,,boxing,0,0,0,,,
38294792,Bauke Mollema,male,11/26/1986,1.84,68,cycling,0,0,0,,,
931107334,Baul An,male,3/25/1994,1.69,66,judo,0,1,0,,,
726557644,Bautista Ezcurra,male,4/21/1995,1.8,82,rugby sevens,0,0,0,,,
887354934,Bautista Saubidet Birkner,male,11/28/1995,1.79,72,sailing,0,0,0,,,
350429572,Bayron Guama de la Cruz,male,6/14/1985,1.65,61,cycling,0,0,0,,,
298210804,Bayron Piedra,male,8/19/1982,1.75,68,athletics,0,0,0,,,
534612447,Beata Mikolajczyk,female,10/15/1985,1.7,68,canada_sportoe,0,0,1,,,
663483429,Beata Naigambo,female,3/11/1980,1.67,48,athletics,0,0,0,,,
98378488,Beate Schrott,female,4/15/1988,1.77,71,athletics,0,0,0,,,
909285894,Beatrice Bartelloni,female,2/5/1993,1.65,50,cycling,0,0,0,,,
864630818,Beatrice Callegari,female,12/20/1991,1.75,60,aquatics,0,0,0,,,
496142981,Beatrice Chepkoech,female,7/6/1991,1.7,54,athletics,0,0,0,,,
30019986,Beatrice Edwige,female,10/3/1988,1.82,76,handball,0,1,0,,,
687126240,Beatrice Gyaman,female,2/17/1987,,53,athletics,0,0,0,,,
33337656,Beatrice Kamuchanga Alice,female,11/20/1997,,,athletics,0,0,0,,,
870483785,Beatriz,female,12/17/1993,1.76,69,football,0,0,0,,,
247018721,Beatriz Elizabeth Piron canada_sportdelario,female,2/27/1995,1.5,48,weightlifting,0,0,0,,,
483770449,Beatriz Feres,female,2/22/1988,1.63,56,aquatics,0,0,0,,,
128263534,Beatriz Ferrer-Salat,female,3/11/1966,1.76,58,equestrian,0,0,0,,,
870056502,Beatriz Muhlbauer,female,2/26/1986,1.72,67,rugby sevens,0,0,0,,,
871879403,Beatriz Ortiz Munoz,female,6/21/1995,1.76,64,aquatics,0,0,0,,,
102300427,Beatriz Pascual,female,5/9/1982,1.63,53,athletics,0,0,0,,,
237614757,Beatriz Perez,female,5/4/1991,1.67,60,hockey,0,0,0,,,
844171101,Becky Sauerbrunn,female,6/6/1985,1.7,61,football,0,0,0,,,
229820052,Bedan Karoki Muchiri,male,8/21/1990,1.7,54,athletics,0,0,0,,,
72183566,Bediha Gun,female,10/26/1994,1.67,53,wrestling,0,0,0,,,
389909627,Bedopassa Buassat Djonde,male,9/20/1992,1.72,97,wrestling,0,0,0,,,
618056949,Begona Garcia,female,7/19/1995,1.64,54,hockey,0,0,0,,,
471766284,Begona Gumucio,female,1/14/1992,1.69,66,sailing,0,0,0,,,
57339699,Behdad Salimikordasiabi,male,12/8/1989,1.92,170,weightlifting,0,0,0,,,
302808648,Beka Gviniashvili,male,10/26/1995,1.75,95,judo,0,0,0,,,
683307277,Bekhbayar Erdenebat,male,8/13/1992,1.61,62,wrestling,0,0,0,,,
133958272,Bekir Karayel,male,5/10/1982,1.7,62,athletics,0,0,0,,,
922060137,Bekir Ozlu,male,8/30/1988,1.7,60,judo,0,0,0,,,
252644554,Bektemir Melikuziev,male,4/8/1996,1.77,,boxing,0,1,0,,,
312706182,Bekzod Abdurakhmonov,male,3/15/1990,1.72,74,wrestling,0,0,0,,,
234823649,Bela Simon,male,8/4/1988,1.86,85,rowing,0,0,0,,,
25375270,Belen Casetta,female,9/26/1994,1.63,52,athletics,0,0,0,,,
126816152,Belen Succi,female,10/16/1985,1.77,72,hockey,0,0,0,,,
782850902,Belinda Hocking,female,9/14/1990,1.67,57,aquatics,0,0,0,,,
152287521,Belinda Trussell,female,8/27/1971,1.6,50,equestrian,0,0,0,,,
925936432,Ben Blankenship,male,12/15/1988,1.78,63,athletics,0,0,0,,,
8906492,Ben Kanute,male,12/14/1992,1.83,70,triathlon,0,0,0,,,
614521259,Ben Maher,male,1/30/1983,1.64,50,equestrian,0,0,0,,,
249786185,Ben Pinkelman,male,6/13/1994,1.94,99,rugby sevens,0,0,0,,,
905247284,Ben Proud,male,9/21/1994,1.89,92,aquatics,0,0,0,,,
193268614,Ben Saxton,male,6/14/1990,1.75,73,sailing,0,0,0,,,
499087119,Ben Saxton,male,11/21/1988,2,92,volleyball,0,0,0,,,
764834942,Ben Schwietert,male,2/16/1997,1.92,83,aquatics,0,0,0,,,
922248947,Ben St Lawrence,male,11/7/1981,1.79,65,athletics,0,0,0,,,
43362179,Ben Uzoh,male,3/18/1988,1.91,92,basketball,0,0,0,,,
113110709,Ben Vogg,male,9/7/1992,1.8,73,equestrian,0,0,0,,,
727557746,Ben Youssef Meite,male,11/11/1986,1.8,75,athletics,0,0,0,,,
719296944,Bence Demeter,male,3/20/1990,1.8,72,modern pentathlon,0,0,0,,,
795193546,Bence Pulai,male,10/27/1991,1.93,89,aquatics,0,0,0,,,
282673343,Bence Venyercsan,male,1/8/1996,1.73,56,athletics,0,0,0,,,
197443251,Bendeguz Petervari-Molnar,male,3/14/1993,1.9,95,rowing,0,0,0,,,
890462649,Benedek Olah,male,3/29/1991,1.91,87,table tennis,0,0,0,,,
139635489,Benik Abrahamyan,male,7/31/1985,1.86,115,athletics,0,0,0,,,
181551295,Benjamin Auffret,male,3/15/1995,1.66,54,aquatics,0,0,0,,,
544916259,Benjamin Ceiner,male,4/24/1992,1.97,94,canada_sportoe,0,0,0,,,
899077018,Benjamin Compaore,male,8/5/1987,1.89,83,athletics,0,0,0,,,
301130953,Benjamin Didier Hennequin,male,8/24/1984,1.74,84,weightlifting,0,0,0,,,
857144847,Benjamin Enzema,male,3/25/1989,1.7,63,athletics,0,0,0,,,
824789786,Benjamin Errol Provisor,male,6/26/1990,1.73,88,wrestling,0,0,0,,,
811228409,Benjamin Fletcher,male,3/13/1992,1.85,100,judo,0,0,0,,,
192357893,Benjamin Gischard,male,11/17/1995,1.62,62,gymnastics,0,0,0,,,
202636824,Benjamin Gratz,male,2/16/1996,1.85,76,aquatics,0,0,0,,,
65135786,Benjamin Grez Ahrens,male,12/3/1992,1.81,76,sailing,0,0,0,,,
429748988,Benjamin Hallock,male,11/22/1997,1.99,108,aquatics,0,0,0,,,
138745925,Benjamin Hockin Brusquetti,male,9/27/1986,1.95,90,aquatics,0,0,0,,,
678983494,Benjamin Kiplagat,male,3/4/1989,,,athletics,0,0,0,,,
594397202,Benjamin Lang,male,2/4/1987,1.86,86,rowing,0,0,0,,,
735684995,Benjamin Martin,male,4/18/1987,1.82,75,hockey,0,0,0,,,
917375467,Benjamin Savsek,male,3/24/1987,1.77,74,canada_sportoe,0,0,0,,,
279378478,Benjamin Schulte,male,12/22/1995,1.93,83,aquatics,0,0,0,,,
466190490,Benjamin Steffen,male,3/8/1982,1.89,78,fencing,0,0,0,,,
54447153,Benjamin Thorne,male,3/19/1993,1.8,56,athletics,0,0,0,,,
64578005,Benjamin Toniutti,male,10/30/1989,1.83,73,volleyball,0,0,0,,,
674024954,Benjamin Vadnai,male,12/30/1995,1.83,82,sailing,0,0,0,,,
121967304,Benjamin Waterhouse,male,6/11/1985,1.72,71,judo,0,0,0,,,
12228881,Benn Harradine,male,10/14/1982,1.98,115,athletics,0,0,0,,,
381218659,Benny Muziyo Muziyo,male,11/8/1992,,,boxing,0,0,0,,,
580939747,Benoit Paire,male,5/8/1989,1.94,80,tennis,0,0,0,,,
544056432,Benson Gicharu Njangiru,male,5/3/1985,1.68,,boxing,0,0,0,,,
141851746,Benson Kiplagat Seurei,male,3/27/1984,1.75,60,athletics,0,0,0,,,
574621304,Berik Abdrakhmanov,male,6/20/1986,1.65,,boxing,0,0,0,,,
662027088,Bernadette Graf,female,6/25/1992,1.75,70,judo,0,0,0,,,
951599589,Bernadette Pujals,female,6/8/1968,1.58,55,equestrian,0,0,0,,,
155963598,Bernadette Szocs,female,3/5/1995,1.59,48,table tennis,0,0,0,,,
347604292,Bernard Lagat,male,12/12/1974,1.73,58,athletics,0,0,0,,,
78415215,Bernardin Ledoux Kingue Matam,male,5/20/1990,1.63,69,weightlifting,0,0,0,,,
839460124,Bernardo Baloyes,male,1/6/1994,1.68,66,athletics,0,0,0,,,
833677171,Bernardo Guerrero Diaz,male,6/10/1986,1.9,75,rowing,0,0,0,,,
564965643,Bernardo Oliveira,male,6/8/1993,1.73,70,archery,0,0,0,,,
351550766,Bernardo Oneto Gomes,male,11/12/1993,1.88,90,aquatics,0,0,0,,,
44038366,Bernardo Rocha,male,7/3/1989,1.81,95,aquatics,0,0,0,,,
619849300,Bernd Wiesberger,male,10/8/1985,1.89,89,golf,0,0,0,,,
997731920,Bernhard Sieber,male,8/6/1990,1.8,72,rowing,0,0,0,,,
684096917,Berta Betanzos Moro,female,1/15/1988,1.79,71,sailing,0,0,0,,,
134339876,Berta Bonastre,female,6/3/1992,1.57,50,hockey,0,0,0,,,
98117610,Berta Garcia,female,4/12/1982,1.73,73,rugby sevens,0,0,0,,,
390927427,Berthrade Simone Flore Bikatal,female,7/23/1992,1.83,76,volleyball,0,0,0,,,
347904621,Bertrand Roine,male,2/17/1981,1.98,99,handball,0,0,0,,,
634276383,Beryl Gastaldello,female,2/16/1995,1.76,66,aquatics,0,0,0,,,
613088812,Beslan Mudranov,male,7/7/1986,1.66,60,judo,1,0,0,,,
822286344,Besu Sado,female,6/12/1996,1.72,56,athletics,0,0,0,,,
943971426,Beth Potter,female,12/27/1991,1.7,51,athletics,0,0,0,,,
552255079,Bethanie Mattek-Sands,female,3/23/1985,1.68,65,tennis,1,0,0,,,
63368470,Betlhem Desalegn,female,11/11/1991,1.6,55,athletics,0,0,0,,,
325783858,Betsy Hassett,female,8/4/1990,1.58,56,football,0,0,0,,,
392303714,Betsy Saina,female,6/30/1988,1.52,47,athletics,0,0,0,,,
79046621,Betty Heidler,female,10/14/1983,1.75,85,athletics,0,0,0,,,
690348095,Betzabeth Angelica Arguello Villegas,female,1/28/1991,1.64,53,wrestling,0,0,0,,,
523896033,Beverly Ramos,female,8/24/1987,1.68,52,athletics,0,0,0,,,
644567979,Bianca Farella,female,4/10/1992,1.73,73,rugby sevens,0,0,1,,,
826009653,Bianca Hammett,female,9/12/1990,1.72,55,aquatics,0,0,0,,,
427195390,Bianca Razor,female,8/8/1994,1.7,59,athletics,0,0,0,,,
579106443,Bianca Stuart,female,5/17/1988,,,athletics,0,0,0,,,
245553516,Bianca Walkden,female,9/29/1991,1.82,74,taekwondo,0,0,1,,,
179256116,Bianca Williams,female,12/18/1993,1.69,56,athletics,0,0,0,,,
164136445,Bianka Busa,female,7/25/1994,1.87,74,volleyball,0,1,0,,,
107444997,Biao Chai,male,10/10/1990,1.86,80,badminton,0,0,0,,,
589789761,Bibiro Ali Taher,female,4/24/1988,1.6,44,athletics,0,0,0,,,
440136772,Biko Adema,male,9/1/1987,1.77,85,rugby sevens,0,0,0,,,
583607934,Bilal Tabti,male,6/7/1993,1.75,62,athletics,0,0,0,,,
543026073,Bilel Mhamdi,male,1/27/1992,1.76,,boxing,0,0,0,,,
815957774,Biljana Pavicevic,female,5/12/1988,1.69,63,handball,0,0,0,,,
484484990,Billy Bakker,male,11/23/1988,1.88,82,hockey,0,0,0,,,
585423464,Billy Besson,male,3/8/1981,1.69,69,sailing,0,0,0,,,
594152540,Billy Odhiambo,male,11/7/1993,1.84,95,rugby sevens,0,0,0,,,
787821587,Billy Scott Irakoze,male,10/30/1996,1.96,74,aquatics,0,0,0,,,
426790116,Bilyal Makhov,male,9/20/1987,2,125,wrestling,0,0,0,,,
613452490,Bin Dong,male,11/22/1988,1.8,74,athletics,0,0,1,,,
525898651,Bin Feng,female,4/3/1994,1.84,95,athletics,0,0,0,,,
877888215,Bin Lv,male,10/18/1994,1.65,,boxing,0,0,0,,,
420088639,Bin Yang,male,7/10/1989,1.8,80,wrestling,0,0,0,,,
774637226,Binbin Zhang,female,2/23/1989,1.64,55,shooting,0,1,0,,,
597092136,Bingtian Su,male,8/29/1989,1.73,70,athletics,0,0,0,,,
661948747,Bintou Dieme,female,2/1/1984,1.67,58,basketball,0,0,0,,,
442225974,Binyuan Hu,male,11/7/1977,1.8,75,shooting,0,0,0,,,
944420337,Birgit Koschischek,female,5/22/1987,1.69,61,aquatics,0,0,0,,,
271713930,Birgit Michels,female,9/28/1984,1.78,70,badminton,0,0,0,,,
131536621,Birhanu Balew,male,2/27/1996,,,athletics,0,0,0,,,
774582149,Birsel Vardarli Demirmen,female,7/12/1984,1.75,60,basketball,0,0,0,,,
112486635,Birzhan Zhakypov,male,7/7/1984,1.63,,boxing,0,0,0,,,
522639871,Bjorn Hornikel,male,5/6/1992,1.92,91,aquatics,0,0,0,,,
470613425,Bjorn van den Ende,male,1/10/1986,1.9,70,rowing,0,0,0,,,
221212634,Blabjerg Mathiasen,male,1/11/1995,1.85,78,football,0,0,0,,,
735422828,Blai Mallarach Guell,male,8/21/1987,1.87,87,aquatics,0,0,0,,,
395509377,Blair Cameron Bann,male,2/26/1988,1.84,84,volleyball,0,0,0,,,
304290646,Blair Evans,female,4/3/1991,1.75,65,aquatics,0,0,0,,,
157315163,Blair Hilton,male,8/28/1989,1.81,78,hockey,0,0,0,,,
930133339,Blair Tarrant,male,5/11/1990,1.85,83,hockey,0,0,0,,,
842741490,Blair Tuke,male,7/25/1989,1.81,78,sailing,1,0,0,,,
435079767,Blake Blackburn,male,8/3/1992,1.81,82,shooting,0,0,0,,,
993776091,Blake Gaudry,male,11/29/1991,1.79,72,gymnastics,0,0,0,,,
950950151,Blake Govers,male,7/6/1996,1.87,85,hockey,0,0,0,,,
570608473,Blake Pieroni,male,11/15/1995,1.88,86,aquatics,1,0,0,,,
214905854,Blandine Dancette,female,2/14/1988,1.69,60,handball,0,0,0,,,
690400835,Blanka Vlasic,female,11/8/1983,1.93,71,athletics,0,0,1,,,
855954658,Blaz Blagotinsek,male,1/17/1994,2.02,108,handball,0,0,0,,,
21924133,Blaz Janc,male,11/20/1996,1.86,88,handball,0,0,0,,,
473644468,Blessing Oborududu,female,3/12/1989,1.63,63,wrestling,0,0,0,,,
95183266,Blessing Okagbare,female,10/9/1988,1.81,71,athletics,0,0,0,,,
306720792,Bo Qiu,male,1/31/1993,1.65,62,aquatics,0,0,0,,,
891887866,Boaz Meylink,male,3/22/1984,1.95,93,rowing,0,0,1,,,
502149585,Bob de Voogd,male,9/16/1988,1.83,80,hockey,0,0,0,,,
491078381,Bobae Ki,female,2/20/1988,1.67,57,archery,1,0,1,,,
650906817,Bobana Velickovic,female,1/25/1990,1.7,59,shooting,0,0,0,,,
112585422,Bobby Lea,male,10/17/1983,1.88,77,cycling,0,0,0,,,
130126334,Bobur Shokirjonov,male,12/5/1990,1.95,105,athletics,0,0,0,,,
495066893,Bode Abiodun,male,9/10/1980,1.7,68,table tennis,0,0,0,,,
903668874,Bodi Turner,male,9/18/1994,1.8,81,cycling,0,0,0,,,
915515161,Bodin Isara,male,12/12/1990,1.75,78,badminton,0,0,0,,,
215144146,Bodo Essissima Madeleine Samantha,female,4/29/1992,1.82,75,volleyball,0,0,0,,,
813532025,Boe Warawara,male,1/26/1995,,,boxing,0,0,0,,,
4071248,Bogdan Bogdanovic,male,8/18/1992,1.97,99,basketball,0,1,0,,,
68724456,Bogdan Nikishin,male,5/29/1980,1.88,85,fencing,0,0,0,,,
23204063,Boglarka Kapas,female,4/22/1993,1.68,54,aquatics,0,0,1,,,
49967537,Bogna Jozwiak,female,4/25/1983,1.82,80,fencing,0,0,0,,,
585709776,Bohdan Bondarenko,male,8/30/1989,1.98,77,athletics,0,0,1,,,
309321530,Boitumelo Masilo,male,8/5/1995,,,athletics,0,0,0,,,
56310662,Bojan Bogdanovic,male,4/18/1989,2,103,basketball,0,0,0,,,
371663534,Bojan Tokic,male,1/13/1981,1.78,76,table tennis,0,0,0,,,
597510808,Bojana Popovic,female,11/20/1979,1.88,86,handball,0,0,0,,,
189764365,Bojana Zivkovic,female,3/29/1988,1.86,72,volleyball,0,1,0,,,
599338352,Bokai Huang,male,9/26/1996,1.9,78,athletics,0,0,0,,,
633981325,Bokyeong Jeong,female,4/17/1991,1.53,51,judo,0,1,0,,,
37603597,Bombayla Devi Laishram,female,2/22/1985,1.64,60,archery,0,0,0,,,
969273805,Bomi Kim,female,10/7/1985,1.57,54,hockey,0,0,0,,,
841861773,Bonchan Ku,male,1/31/1993,1.81,84,archery,2,0,0,,,
593350909,Bongil Gu,male,4/27/1989,1.82,70,fencing,0,0,0,,,
947726,Boniface Mucheru Tumuti,male,5/2/1992,1.75,72,athletics,0,1,0,,,
25616888,Boonsak Ponsana,male,2/22/1982,1.79,75,badminton,0,0,0,,,
678784901,Boonthung Srisung,male,5/30/1981,1.71,59,athletics,0,0,0,,,
993211347,Bora Gulari,male,10/22/1975,1.81,74,sailing,0,0,0,,,
310122376,Boris Balaz,male,11/20/1997,1.82,72,archery,0,0,0,,,
404999388,Boris Berian,male,12/19/1992,1.83,69,athletics,0,0,0,,,
241752566,Boris Diaw,male,4/16/1982,2.03,115,basketball,0,0,0,,,
861405399,Boris Kirillov,male,8/4/1992,1.81,75,aquatics,0,0,0,,,
703703338,Boris Yotov,male,2/25/1996,1.93,93,rowing,0,0,0,,,
206019414,Borislav Stefanov Novachkov,male,11/29/1989,1.7,71,wrestling,0,0,0,,,
888969887,Borja Carrascosa,male,2/5/1982,1.82,71,equestrian,0,0,0,,,
142258251,Borja Fernandez,male,12/25/1981,2.06,110,handball,0,0,0,,,
200431710,Borja Vivas,male,5/26/1984,2.04,139,athletics,0,0,0,,,
139684134,Borna Coric,male,11/14/1996,1.85,78,tennis,0,0,0,,,
720390128,Borys Shvets,male,8/20/1991,1.75,65,sailing,0,0,0,,,
895703195,Bosco Perez-Pla,male,9/26/1987,1.8,78,hockey,0,0,0,,,
103791379,Bostjan Macek,male,6/17/1972,1.74,118,shooting,0,0,0,,,
876174352,Bouchra Fatima Zohra Hirech,female,8/22/2000,1.7,80,weightlifting,0,0,0,,,
142434686,Boudewijn Roell,male,5/12/1989,1.95,100,rowing,0,0,1,,,
797423057,Bourhan Abro,male,5/30/1995,1.8,70,aquatics,0,0,0,,,
819043889,Boyd Martin,male,8/20/1979,1.88,79,equestrian,0,0,0,,,
449397409,Bozo Starcevic,male,12/11/1988,1.72,78,wrestling,0,0,0,,,
573991365,Bradlee Ashby,male,11/23/1995,2,92,aquatics,0,0,0,,,
804733660,Bradley Adkins,male,12/30/1993,1.89,79,athletics,0,0,0,,,
220375842,Bradley Edward Tandy,male,5/2/1991,1.58,86,aquatics,0,0,0,,,
901307783,Bradley Shaw,male,2/13/1983,1.81,92,hockey,0,0,0,,,
943842758,Bradley Vincent,male,11/30/1991,1.95,89,aquatics,0,0,0,,,
499035410,Bradley Wiggins,male,4/28/1980,1.9,82,cycling,1,0,0,,,
139075859,Brady Ellison,male,10/27/1988,1.81,86,archery,0,1,1,,,
140387635,Brahim Kaazouzi,male,6/15/1990,1.79,62,athletics,0,0,0,,,
85379844,Braian Toledo,male,9/8/1993,1.87,100,athletics,0,0,0,,,
327920403,Bralon Taplin,male,5/8/1992,,,athletics,0,0,0,,,
919979883,Branca Feres,female,2/22/1988,1.64,56,aquatics,0,0,0,,,
738096310,Brandon Jones,male,7/19/1987,1.99,86,athletics,0,0,0,,,
995088210,Brandon McBride,male,6/15/1994,1.93,74,athletics,0,0,0,,,
148847003,Brandon Schuster,male,4/23/1998,1.88,75,aquatics,0,0,0,,,
152917319,Brandon Starc,male,11/24/1993,1.88,71,athletics,0,0,0,,,
873969989,Brandon Stone,male,4/20/1993,1.8,65,golf,0,0,0,,,
990046579,Brandon Valentine-Parris,male,4/17/1995,1.73,55,athletics,0,0,0,,,
128091825,Brandonn Almeida,male,3/16/1997,1.86,73,aquatics,0,0,0,,,
349293339,Branislav Mitrovic,male,1/30/1985,2.01,100,aquatics,1,0,0,,,
890726080,Brankica Mihajlovic,female,4/13/1991,1.9,83,volleyball,0,1,0,,,
826864352,Brave Lifa,male,9/5/1995,1.75,70,aquatics,0,0,0,,,
741657080,Brayan Garcia,male,5/26/1993,1.75,69,football,0,0,0,,,
734779763,Brayan Ramirez,male,6/16/1994,1.77,66,football,0,0,0,,,
193606583,Breanna Stewart,female,8/27/1994,1.93,79,basketball,1,0,0,,,
630721644,Bredni Roque Mendoza,male,11/11/1987,1.6,69,weightlifting,0,0,0,,,
845586759,Breege Connolly,female,2/1/1978,1.63,54,athletics,0,0,0,,,
383824981,Brenda Bowskill,female,4/21/1992,1.7,68,sailing,0,0,0,,,
911119710,Brenda Flores,female,9/4/1991,1.63,50,athletics,0,0,0,,,
477118293,Brenda Martinez,female,9/8/1987,1.71,56,athletics,0,0,0,,,
340440422,Brenda Rojas,female,10/15/1995,1.66,64,canada_sportoe,0,0,0,,,
293582359,Brenda Yamyleth Bailey Gomez,female,9/11/1994,1.59,55,wrestling,0,0,0,,,
695503192,Brendan Boyce,male,10/8/1986,1.83,76,athletics,0,0,0,,,
262561474,Brendan Emmet Irvine,male,5/17/1996,1.67,,boxing,0,0,0,,,
170273040,Brendan Hodge,male,12/31/1984,1.8,72,rowing,0,0,0,,,
911726861,Brenden Bissett,male,1/28/1993,1.78,73,hockey,0,0,0,,,
42739871,Brendon Reading,male,1/26/1989,1.83,62,athletics,0,0,0,,,
321655820,Brendon Rodney,male,4/9/1992,1.95,80,athletics,0,0,1,,,
406829138,Brenessa Thompson,female,7/22/1996,1.63,62,athletics,0,0,0,,,
125216390,Brent Bookwalter,male,2/16/1984,1.81,68,cycling,0,0,0,,,
998710520,Bret Bonanni,male,1/20/1994,1.94,92,aquatics,0,0,0,,,
430001444,Brett Robinson,male,5/8/1991,1.76,60,athletics,0,0,0,,,
883824307,Brian Afanador,male,3/6/1997,1.75,68,table tennis,0,0,0,,,
234656577,Brian Babilonia,male,9/16/1994,1.8,66,cycling,0,0,0,,,
98906595,Brian Baker,male,4/30/1985,1.91,77,tennis,0,0,0,,,
652345352,Brian Pintado,male,7/29/1995,1.68,57,athletics,0,0,0,,,
870923074,Brian Rosso,male,8/16/1987,1.84,84,rowing,0,0,0,,,
353066862,Briana Provancha,female,4/25/1989,1.71,66,sailing,0,0,0,,,
861484261,Brianna Rollins,female,8/18/1991,1.66,58,athletics,1,0,0,,,
123998646,Brianna Throssell,female,2/10/1996,1.75,61,aquatics,0,0,0,,,
542571086,Brianne Theisen Eaton,female,12/18/1988,1.75,64,athletics,0,0,1,,,
509052821,Brice Etes,male,4/11/1984,1.85,73,athletics,0,0,0,,,
478313255,Brice Leverdez,male,4/9/1986,1.8,75,badminton,0,0,0,,,
237845996,Bridgitte Ellen Hartley,female,7/14/1983,1.74,65,canada_sportoe,0,0,0,,,
856612683,Brigita Virbalyte-Dimsiene,female,2/1/1985,1.63,48,athletics,0,0,0,,,
211902340,Brigitte Merlano,female,4/29/1982,1.74,65,athletics,0,0,0,,,
44753775,Brigitte Ntiamoah,female,3/5/1994,1.72,66,athletics,0,0,0,,,
308919050,Brijesh Lawrence,male,12/27/1989,1.8,93,athletics,0,0,0,,,
345441615,Briken Calja,male,2/19/1990,1.7,69,weightlifting,0,0,0,,,
128651141,Brimin Kiprop Kipruto,male,7/31/1985,1.75,55,athletics,0,0,0,,,
349753082,Brinn Bevan,male,6/16/1997,1.65,62,gymnastics,0,0,0,,,
893795627,Britt Eerland,female,2/22/1994,1.68,62,table tennis,0,0,0,,,
395081312,Britta Buthe,female,5/25/1988,1.86,78,volleyball,0,0,0,,,
524776452,Brittany Benn,female,4/23/1989,1.65,68,rugby sevens,0,0,1,,,
837634473,Brittany Borman,female,7/1/1989,1.83,77,athletics,0,0,0,,,
136154437,Brittany Crew,female,3/6/1994,1.78,112,athletics,0,0,0,,,
974255098,Brittany Elmslie,female,6/19/1994,1.8,69,aquatics,1,1,0,,,
975241751,Brittany Maclean,female,3/3/1994,1.68,59,aquatics,0,0,1,,,
667985741,Brittany O'Brien,female,5/27/1998,1.68,55,aquatics,0,0,0,,,
601613381,Brittany Rogers,female,6/8/1993,1.65,60,gymnastics,0,0,0,,,
387060457,Brittney Griner,female,10/18/1990,2.03,94,basketball,1,0,0,,,
772781845,Brittney Reese,female,9/9/1986,1.73,61,athletics,0,1,0,,,
476644551,Brock Motum,male,10/16/1990,2.08,107,basketball,0,0,0,,,
942791136,Bronte Barratt,female,2/8/1989,1.71,58,aquatics,0,1,0,,,
936338083,Bronte Campbell,female,5/14/1994,1.79,58,aquatics,1,0,0,,,
339065127,Bronwen Knox,female,4/16/1986,1.82,88,aquatics,0,0,0,,,
625465432,Brook Robertson,male,2/19/1994,1.94,95,rowing,0,0,0,,,
229593375,Brooke Crain,female,4/29/1993,1.63,55,cycling,0,0,0,,,
198522539,Brooke Henderson,female,9/10/1997,1.63,50,golf,0,0,0,,,
723701996,Brooke Neal,female,7/4/1992,1.87,71,hockey,0,0,0,,,
176282194,Brooke Peris,female,1/16/1993,1.72,57,hockey,0,0,0,,,
290572119,Brooke Stratton,female,7/12/1993,,,athletics,0,0,0,,,
586492695,Brooke Sweat,female,3/27/1986,1.73,69,volleyball,0,0,0,,,
873916818,Bruna,female,10/16/1985,1.78,65,football,0,0,0,,,
877478692,Bruna Farias,female,5/19/1992,1.56,51,athletics,0,0,0,,,
171915543,Bruna Takahashi,female,7/19/2000,1.7,54,table tennis,0,0,0,,,
641508892,Bruno Bethlem,male,10/22/1975,1.81,72,sailing,0,0,0,,,
462138517,Bruno Fernandes,male,9/8/1994,1.82,80,football,0,0,0,,,
934893676,Bruno Fratus,male,6/30/1989,1.87,80,aquatics,0,0,0,,,
715319246,Bruno Hortelano,male,9/18/1991,1.8,70,athletics,0,0,0,,,
44169801,Bruno Lima,male,2/4/1996,1.98,87,volleyball,0,0,0,,,
436846514,Bruno Mendonca,male,1/7/1984,1.83,93,hockey,0,0,0,,,
696736168,Bruno Mossa Rezende,male,7/2/1986,1.9,76,volleyball,1,0,0,,,
836716137,Bruno Ortiz canada_sportavate Ozeki,male,2/15/1993,1.94,88,aquatics,0,0,0,,,
68618209,Bruno Oscar Schmidt,male,10/6/1986,1.85,85,volleyball,1,0,0,,,
671022008,Bruno Paes,male,6/24/1993,1.77,76,hockey,0,0,0,,,
248706880,Bruno Passaro,male,2/10/1989,1.75,72,equestrian,0,0,0,,,
365680500,Bruno Soares,male,2/27/1982,1.8,75,tennis,0,0,0,,,
313463896,Bruno Varela,male,11/4/1994,1.9,80,football,0,0,0,,,
118251415,Bruno de Barros,male,1/7/1987,1.82,85,athletics,0,0,0,,,
526513149,Bryan Acosta,male,11/24/1993,1.75,74,football,0,0,0,,,
442636270,Bryan Gabriel Sola Zambrano,male,4/3/1992,1.78,75,rowing,0,0,0,,,
682193857,Bryan Keane,male,8/20/1980,1.75,65,triathlon,0,0,0,,,
692740020,Bryden Nicholas,male,3/10/1989,1.7,70,canada_sportoe,0,0,0,,,
159693755,Bryony Page,female,12/10/1990,1.72,62,gymnastics,0,1,0,,,
358642208,Bryony Shaw,female,4/28/1983,1.66,60,sailing,0,0,0,,,
257258199,Bubba Watson,male,11/5/1978,1.91,81,golf,0,0,0,,,
833335595,Buly da Conceicao Triste,male,7/4/1991,1.64,58,canada_sportoe,0,0,0,,,
